date,week_number,year,region,therapeutic_area,product,brand,trx,nrx,units
2026-01-19,3,2026,Maharashtra,Cardiology,Corvyx XL,Corvyx Pharma,6486.0,1755.0,7300.0
2026-01-19,3,2026,Maharashtra,Cardiology,Corvyx TAB,Corvyx Pharma,2681.0,784.0,3205.0
2026-01-19,3,2026,Maharashtra,Cardiology,CardioGuard,Sun Pharma,5744.0,1281.0,6860.0
2026-01-19,3,2026,Maharashtra,Cardiology,Vascolin,Zenova Biosciences,5678.0,1767.0,7127.0
2026-01-19,3,2026,Maharashtra,Cardiology,Cordamet,Meditrix Labs,3255.0,1133.0,3892.0
2026-01-19,3,2026,Maharashtra,Diabetes,Glucera XR,Glucera Health,5536.0,1353.0,6135.0
2026-01-19,3,2026,Maharashtra,Diabetes,Januvia,MSD Pharma,3707.0,948.0,4614.0
2026-01-19,3,2026,Maharashtra,Diabetes,Insulyn,Insulara Biotech,3503.0,1160.0,3903.0
2026-01-19,3,2026,Karnataka,Respiratory,Aerovant HFA,Aerovant Pharma,6194.0,1770.0,7619.0
2026-01-19,3,2026,Karnataka,Respiratory,Ventolin Inhaler,GlaxoSmithKline,3226.0,881.0,3824.0
2026-01-19,3,2026,Karnataka,Respiratory,Breathex Inhaler,Breathex Labs,5056.0,1415.0,6252.0
2026-01-19,3,2026,Karnataka,Respiratory,Respivan,Pulmovia Therapeutics,3328.0,912.0,3714.0
2026-01-19,3,2026,Karnataka,Respiratory,Airovent,Novanta Pharma,2852.0,796.0,3572.0
2026-01-19,3,2026,Karnataka,Cardiology,Corvyx XL,Corvyx Pharma,3792.0,965.0,4793.0
2026-01-19,3,2026,Karnataka,Cardiology,Corvyx TAB,Corvyx Pharma,3623.0,1191.0,4421.0
2026-01-19,3,2026,Karnataka,Cardiology,CardioGuard,Sun Pharma,4100.0,1168.0,4802.0
2026-01-19,3,2026,Karnataka,Cardiology,Vascolin,Zenova Biosciences,5055.0,1501.0,6275.0
2026-01-19,3,2026,Karnataka,Cardiology,Cordamet,Meditrix Labs,5622.0,1799.0,7144.0
2026-01-19,3,2026,Karnataka,Diabetes,Glucera XR,Glucera Health,5658.0,1627.0,6443.0
2026-01-19,3,2026,Karnataka,Diabetes,Januvia,MSD Pharma,3375.0,949.0,4298.0
2026-01-19,3,2026,Karnataka,Diabetes,Insulyn,Insulara Biotech,5118.0,1739.0,5999.0
2026-01-19,3,2026,Kerala,Respiratory,Aerovant HFA,Aerovant Pharma,4012.0,1279.0,4966.0
2026-01-19,3,2026,Kerala,Respiratory,Ventolin Inhaler,GlaxoSmithKline,3703.0,978.0,4104.0
2026-01-19,3,2026,Kerala,Respiratory,Breathex Inhaler,Breathex Labs,3449.0,789.0,4277.0
2026-01-19,3,2026,Kerala,Respiratory,Respivan,Pulmovia Therapeutics,3861.0,1008.0,4492.0
2026-01-19,3,2026,Kerala,Respiratory,Airovent,Novanta Pharma,3319.0,1138.0,3933.0
2026-01-19,3,2026,Kerala,Cardiology,Corvyx XL,Corvyx Pharma,6382.0,1904.0,7536.0
2026-01-19,3,2026,Kerala,Cardiology,Corvyx TAB,Corvyx Pharma,6436.0,1423.0,7175.0
2026-01-19,3,2026,Kerala,Cardiology,CardioGuard,Sun Pharma,3422.0,807.0,4035.0
2026-01-19,3,2026,Kerala,Cardiology,Vascolin,Zenova Biosciences,5660.0,1887.0,6499.0
2026-01-19,3,2026,Kerala,Cardiology,Cordamet,Meditrix Labs,4214.0,1066.0,5299.0
2026-01-19,3,2026,Kerala,Diabetes,Glucera XR,Glucera Health,4736.0,1627.0,5565.0
2026-01-19,3,2026,Kerala,Diabetes,Januvia,MSD Pharma,3191.0,904.0,3889.0
2026-01-19,3,2026,Kerala,Diabetes,Insulyn,Insulara Biotech,5218.0,1475.0,6533.0
2026-01-19,3,2026,West Bengal,Respiratory,Aerovant HFA,Aerovant Pharma,2689.0,673.0,3288.0
2026-01-19,3,2026,West Bengal,Respiratory,Ventolin Inhaler,GlaxoSmithKline,4774.0,1459.0,5979.0
2026-01-19,3,2026,West Bengal,Respiratory,Breathex Inhaler,Breathex Labs,4641.0,1566.0,5696.0
2026-01-19,3,2026,West Bengal,Respiratory,Respivan,Pulmovia Therapeutics,4870.0,1393.0,5912.0
2026-01-19,3,2026,West Bengal,Respiratory,Airovent,Novanta Pharma,5102.0,1421.0,5781.0
2026-01-19,3,2026,West Bengal,Cardiology,Corvyx XL,Corvyx Pharma,3852.0,958.0,4901.0
2026-01-19,3,2026,West Bengal,Cardiology,Corvyx TAB,Corvyx Pharma,4483.0,1341.0,5704.0
2026-01-19,3,2026,West Bengal,Cardiology,CardioGuard,Sun Pharma,4992.0,1528.0,6303.0
2026-01-19,3,2026,West Bengal,Cardiology,Vascolin,Zenova Biosciences,5287.0,1347.0,5855.0
2026-01-19,3,2026,West Bengal,Cardiology,Cordamet,Meditrix Labs,5755.0,1817.0,6920.0
2026-01-19,3,2026,West Bengal,Diabetes,Glucera XR,Glucera Health,4510.0,1009.0,5355.0
2026-01-19,3,2026,West Bengal,Diabetes,Januvia,MSD Pharma,3097.0,961.0,3837.0
2026-01-19,3,2026,West Bengal,Diabetes,Insulyn,Insulara Biotech,4449.0,1083.0,5206.0
2026-01-19,3,2026,Delhi,Respiratory,Aerovant HFA,Aerovant Pharma,2721.0,879.0,3531.0
2026-01-19,3,2026,Delhi,Respiratory,Ventolin Inhaler,GlaxoSmithKline,5089.0,1294.0,5634.0
2026-01-19,3,2026,Delhi,Respiratory,Breathex Inhaler,Breathex Labs,5800.0,1649.0,6807.0
2026-01-19,3,2026,Delhi,Respiratory,Respivan,Pulmovia Therapeutics,5773.0,1969.0,7045.0
2026-01-19,3,2026,Delhi,Respiratory,Airovent,Novanta Pharma,4406.0,1387.0,5399.0
2026-01-19,3,2026,Delhi,Cardiology,Corvyx XL,Corvyx Pharma,3502.0,1173.0,4126.0
2026-01-19,3,2026,Delhi,Cardiology,Corvyx TAB,Corvyx Pharma,4399.0,1120.0,5222.0
2026-01-19,3,2026,Delhi,Cardiology,CardioGuard,Sun Pharma,5798.0,1665.0,7076.0
2026-01-19,3,2026,Delhi,Cardiology,Vascolin,Zenova Biosciences,4439.0,1112.0,5307.0
2026-01-19,3,2026,Delhi,Cardiology,Cordamet,Meditrix Labs,6121.0,2127.0,7732.0
2026-01-19,3,2026,Delhi,Diabetes,Glucera XR,Glucera Health,2760.0,609.0,3289.0
2026-01-19,3,2026,Delhi,Diabetes,Januvia,MSD Pharma,4569.0,1199.0,5533.0
2026-01-19,3,2026,Delhi,Diabetes,Insulyn,Insulara Biotech,6057.0,1580.0,7729.0
2026-01-19,3,2026,Gujarat,Respiratory,Aerovant HFA,Aerovant Pharma,5354.0,1382.0,5912.0
2026-01-19,3,2026,Gujarat,Respiratory,Ventolin Inhaler,GlaxoSmithKline,2997.0,943.0,3685.0
2026-01-19,3,2026,Gujarat,Respiratory,Breathex Inhaler,Breathex Labs,4168.0,1050.0,5181.0
2026-01-19,3,2026,Gujarat,Respiratory,Respivan,Pulmovia Therapeutics,6172.0,1986.0,7789.0
2026-01-19,3,2026,Gujarat,Respiratory,Airovent,Novanta Pharma,2604.0,697.0,3046.0
2026-01-19,3,2026,Gujarat,Cardiology,Corvyx XL,Corvyx Pharma,3430.0,963.0,4264.0
2026-01-19,3,2026,Gujarat,Cardiology,Corvyx TAB,Corvyx Pharma,5564.0,1811.0,7193.0
2026-01-19,3,2026,Gujarat,Cardiology,CardioGuard,Sun Pharma,3316.0,775.0,4207.0
2026-01-19,3,2026,Gujarat,Cardiology,Vascolin,Zenova Biosciences,5491.0,1278.0,6660.0
2026-01-19,3,2026,Gujarat,Cardiology,Cordamet,Meditrix Labs,6383.0,1815.0,7845.0
2026-01-19,3,2026,Gujarat,Diabetes,Glucera XR,Glucera Health,2586.0,817.0,3292.0
2026-01-19,3,2026,Gujarat,Diabetes,Januvia,MSD Pharma,3757.0,878.0,4503.0
2026-01-19,3,2026,Gujarat,Diabetes,Insulyn,Insulara Biotech,2607.0,860.0,3218.0
2026-01-19,3,2026,Telangana,Respiratory,Aerovant HFA,Aerovant Pharma,3770.0,1303.0,4185.0
2026-01-19,3,2026,Telangana,Respiratory,Ventolin Inhaler,GlaxoSmithKline,3068.0,809.0,3922.0
2026-01-19,3,2026,Telangana,Respiratory,Breathex Inhaler,Breathex Labs,2989.0,724.0,3779.0
2026-01-19,3,2026,Telangana,Respiratory,Respivan,Pulmovia Therapeutics,3176.0,952.0,3616.0
2026-01-19,3,2026,Telangana,Respiratory,Airovent,Novanta Pharma,2727.0,699.0,3449.0
2026-01-19,3,2026,Telangana,Cardiology,Corvyx XL,Corvyx Pharma,4550.0,1270.0,5740.0
2026-01-19,3,2026,Telangana,Cardiology,Corvyx TAB,Corvyx Pharma,4195.0,965.0,5300.0
2026-01-19,3,2026,Telangana,Cardiology,CardioGuard,Sun Pharma,2637.0,711.0,3218.0
2026-01-19,3,2026,Telangana,Cardiology,Vascolin,Zenova Biosciences,6482.0,1915.0,8358.0
2026-01-19,3,2026,Telangana,Cardiology,Cordamet,Meditrix Labs,4501.0,1161.0,5217.0
2026-01-19,3,2026,Telangana,Diabetes,Glucera XR,Glucera Health,3049.0,1020.0,3390.0
2026-01-19,3,2026,Telangana,Diabetes,Januvia,MSD Pharma,6168.0,2109.0,7245.0
2026-01-19,3,2026,Telangana,Diabetes,Insulyn,Insulara Biotech,4454.0,1503.0,5051.0
2026-01-19,3,2026,Andhra Pradesh,Respiratory,Aerovant HFA,Aerovant Pharma,3630.0,1016.0,4365.0
2026-01-19,3,2026,Andhra Pradesh,Respiratory,Ventolin Inhaler,GlaxoSmithKline,5074.0,1157.0,6527.0
2026-01-19,3,2026,Andhra Pradesh,Respiratory,Breathex Inhaler,Breathex Labs,5946.0,1557.0,6694.0
2026-01-19,3,2026,Andhra Pradesh,Respiratory,Respivan,Pulmovia Therapeutics,4495.0,1282.0,5382.0
2026-01-19,3,2026,Andhra Pradesh,Respiratory,Airovent,Novanta Pharma,5412.0,1799.0,6144.0
2026-01-19,3,2026,Andhra Pradesh,Cardiology,Corvyx XL,Corvyx Pharma,5750.0,1466.0,7388.0
2026-01-19,3,2026,Andhra Pradesh,Cardiology,Corvyx TAB,Corvyx Pharma,3976.0,1106.0,5078.0
2026-01-19,3,2026,Andhra Pradesh,Cardiology,CardioGuard,Sun Pharma,4934.0,1446.0,6386.0
2026-01-19,3,2026,Andhra Pradesh,Cardiology,Vascolin,Zenova Biosciences,2626.0,834.0,2921.0
2026-01-19,3,2026,Andhra Pradesh,Cardiology,Cordamet,Meditrix Labs,4458.0,1165.0,5713.0
2026-01-19,3,2026,Andhra Pradesh,Diabetes,Glucera XR,Glucera Health,6429.0,1748.0,7713.0
2026-01-19,3,2026,Andhra Pradesh,Diabetes,Januvia,MSD Pharma,5937.0,1943.0,6974.0
2026-01-19,3,2026,Andhra Pradesh,Diabetes,Insulyn,Insulara Biotech,3836.0,1125.0,4456.0
2026-01-19,3,2026,Rajasthan,Respiratory,Aerovant HFA,Aerovant Pharma,4220.0,1291.0,4695.0
2026-01-19,3,2026,Rajasthan,Respiratory,Ventolin Inhaler,GlaxoSmithKline,2942.0,726.0,3674.0
2026-01-19,3,2026,Rajasthan,Respiratory,Breathex Inhaler,Breathex Labs,5415.0,1376.0,6134.0
2026-01-19,3,2026,Rajasthan,Respiratory,Respivan,Pulmovia Therapeutics,3825.0,1236.0,4804.0
2026-01-19,3,2026,Rajasthan,Respiratory,Airovent,Novanta Pharma,3141.0,1096.0,4032.0
2026-01-19,3,2026,Rajasthan,Cardiology,Corvyx XL,Corvyx Pharma,4243.0,1396.0,5365.0
2026-01-19,3,2026,Rajasthan,Cardiology,Corvyx TAB,Corvyx Pharma,4017.0,1151.0,4849.0
2026-01-19,3,2026,Rajasthan,Cardiology,CardioGuard,Sun Pharma,4524.0,1063.0,5701.0
2026-01-19,3,2026,Rajasthan,Cardiology,Vascolin,Zenova Biosciences,2690.0,741.0,3440.0
2026-01-19,3,2026,Rajasthan,Cardiology,Cordamet,Meditrix Labs,3015.0,1003.0,3636.0
2026-01-19,3,2026,Rajasthan,Diabetes,Glucera XR,Glucera Health,6033.0,1542.0,6839.0
2026-01-19,3,2026,Rajasthan,Diabetes,Januvia,MSD Pharma,5866.0,1849.0,7299.0
2026-01-19,3,2026,Rajasthan,Diabetes,Insulyn,Insulara Biotech,5919.0,1402.0,7073.0
