date,week_number,year,region,therapeutic_area,product,brand,trx,nrx,units
2026-01-05,1,2026,Karnatka,  Diabetes  ,Glucotend,Glucera Health,2064,447.0,2356.0
2026-01-05,1,2026,Karnatka,Diabetes,Insulyn,Insulara Biotech,5706,1493.0,6046.0
2026-01-05,1,2026,ANDHRA PRADESH,CARDIOLOGY,Vascolin,Zenova Biosciences,3603,873.0,4433.0
2026-01-05,1,2026,karnataka,RESPIRATORY,Respivan,Aerovant Pharma,3032,625.0,3555.0
2026-01-05,1,2026,  Tamil Nadu  ,diabetes,Glucotend,Glucera Health,3813,984.0,4607.0
2026-01-05,1,2026,AndhraPradesh,CARDIOLOGY,Cordamet,Meditrix Labs,3354,814.0,3533.0
2026-01-05,1,2026,AndhraPradesh,DIABETES,Metforal,Novanta Pharma,4512,1251.0,4773.0
2026-01-05,1,2026,Tamil Nadu,Diabetes,Insulyn,Insulara Biotech,1762,525.0,2142.0
2026-01-05,1,2026,  West Bengal  ,respiratory,Bronchel,Breathex Labs,5857,1530.0,6153.0
2026-01-05,1,2026,kerala,Cardiology,Vascolin,Zenova Biosciences,5962,1426.0,6992.0
2026-01-05,1,2026,Gujarat,  Diabetes  ,Glucotend,Glucera Health,2979,876.0,3616.0
2026-01-05,1,2026,TELANGANA,RESPIRATORY,Airovent,Pulmovia Therapeutics,2236,636.0,2617.0
2026-01-05,1,2026,Kerala,respiratory,Respivan,Aerovant Pharma,4363,1276.0,4586.0
2026-01-05,1,2026,TELANGANA,diabetes,Insulyn,Insulara Biotech,3755,856.0,4356.0
2026-01-05,1,2026,tamil nadu,Respiratory,Airovent,Pulmovia Therapeutics,3299,687.0,4006.0
2026-01-05,1,2026,  Kerala  ,DIABETES,Metforal,Novanta Pharma,5803,1421.0,6664.0
2026-01-05,1,2026,telangana,  Cardiology  ,Cardivex,Corvyx Pharma,3223,961.0,3675.0
2026-01-05,1,2026,KERALA,  Diabetes  ,Metforal,Novanta Pharma,5349,1329.0,5907.0
2026-01-05,1,2026,AndhraPradesh,Cardiology,Cordamet,Meditrix Labs,4815,1625.0,5356.0
2026-01-05,1,2026,WestBengal,  Respiratory  ,Airovent,Pulmovia Therapeutics,4839,1607.0,5777.0
2026-01-05,1,2026,rajasthan,RESPIRATORY,Respivan,Aerovant Pharma,4901,1507.0,5948.0
2026-01-05,1,2026,Andhra Pradesh,Respiratory,Airovent,Pulmovia Therapeutics,5589,1419.0,6312.0
2026-01-05,1,2026,DELHI,Diabetes,Insulyn,Insulara Biotech,4590,1276.0,5403.0
2026-01-05,1,2026,WEST BENGAL,  Cardiology  ,Cordamet,Meditrix Labs,4321,947.0,4617.0
2026-01-05,1,2026,RAJASTHAN,CARDIOLOGY,Cordamet,Meditrix Labs,3839,858.0,4554.0
2026-01-05,1,2026,WestBengal,  Cardiology  ,Vascolin,Zenova Biosciences,4768,1263.0,5950.0
2026-01-05,1,2026,  Andhra Pradesh  ,respiratory,Airovent,Pulmovia Therapeutics,4577,1487.0,5427.0
2026-01-05,1,2026,Rajasthan,RESPIRATORY,Bronchel,Breathex Labs,5461,1192.0,6619.0
2026-01-05,1,2026,Kerala,respiratory,Airovent,Pulmovia Therapeutics,5150,1587.0,5747.0
2026-01-05,1,2026,,RESPIRATORY,Bronchel,,5299,1755.0,5588.0
2026-01-05,1,2026,delhi,  Cardiology  ,Cordamet,Meditrix Labs,3891,1202.0,4822.0
2026-01-05,1,2026,telangana,  Respiratory  ,Respivan,Aerovant Pharma,4441,1339.0,4958.0
2026-01-05,1,2026,  Rajasthan  ,diabetes,Glucotend,Glucera Health,5724,1672.0,6420.0
2026-01-05,1,2026,gujarat,  Diabetes  ,Glucotend,Glucera Health,2278,724.0,2524.0
2026-01-05,1,2026,  Andhra Pradesh  ,Respiratory,Respivan,Aerovant Pharma,2240,751.0,2371.0
2026-01-05,1,2026,KERALA,diabetes,Glucotend,Glucera Health,4251,1220.0,5101.0
2026-01-05,1,2026,  Rajasthan  ,Diabetes,Metforal,,4447,1071.0,5049.0
2026-01-05,1,2026,gujarat,cardiology,Vascolin,Zenova Biosciences,2627,604.0,2796.0
2026-01-05,1,2026,Kerala,DIABETES,Insulyn,Insulara Biotech,2577,777.0,3145.0
2026-01-05,1,2026,tamil nadu,CARDIOLOGY,Vascolin,Zenova Biosciences,4609,1588.0,5442.0
2026-01-05,1,2026,  Maharashtra  ,  Respiratory  ,Respivan,Aerovant Pharma,3531,866.0,3892.0
2026-01-05,1,2026,GUJARAT,diabetes,Metforal,Novanta Pharma,2437,502.0,2667.0
2026-01-05,1,2026,Maharashtra,RESPIRATORY,Airovent,,1772,377.0,2015.0
2026-01-05,1,2026,Kerala,cardiology,Vascolin,Zenova Biosciences,5700,1662.0,7077.0
2026-01-05,1,2026,Delhi,Respiratory,Airovent,Pulmovia Therapeutics,3413,848.0,4112.0
2026-01-05,1,2026,tamil nadu,respiratory,Airovent,Pulmovia Therapeutics,4826,1058.0,5126.0
2026-01-05,1,2026,west bengal,Cardiology,Cardivex,Corvyx Pharma,3349,1073.0,3805.0
2026-01-05,1,2026,W. Bengal,Diabetes,Insulyn,Insulara Biotech,2765,883.0,2988.0
2026-01-05,1,2026,AndhraPradesh,diabetes,Glucotend,Glucera Health,2121,596.0,2353.0
2026-01-05,1,2026,  Maharashtra  ,CARDIOLOGY,Cardivex,Corvyx Pharma,4571,1483.0,5259.0
2026-01-05,1,2026,  Karnataka  ,Cardiology,Cardivex,Corvyx Pharma,5119,1695.0,5400.0
2026-01-05,1,2026,ANDHRA PRADESH,Diabetes,Insulyn,Insulara Biotech,2840,744.0,3469.0
2026-01-05,1,2026,  Gujarat  ,Cardiology,Cardivex,Corvyx Pharma,2170,699.0,2631.0
2026-01-05,1,2026,  Maharashtra  ,diabetes,Glucotend,Glucera Health,1802,525.0,2031.0
2026-01-05,1,2026,gujarat,Respiratory,Respivan,Aerovant Pharma,3262,859.0,3843.0
2026-01-05,1,2026,delhi,Respiratory,Respivan,Aerovant Pharma,5859,1453.0,6371.0
2026-01-05,1,2026,MAHARASHTRA,cardiology,Cordamet,Meditrix Labs,4983,1719.0,5554.0
2026-01-05,1,2026,TAMIL NADU,CARDIOLOGY,Cordamet,Meditrix Labs,3068,646.0,3803.0
2026-01-05,1,2026,Karnataka ,  Cardiology  ,Vascolin,Zenova Biosciences,5303,1066.0,5854.0
2026-01-05,1,2026,RAJASTHAN,Respiratory,Airovent,Pulmovia Therapeutics,2023,691.0,2331.0
2026-01-05,1,2026,Maharashtra,  Respiratory  ,Respivan,Aerovant Pharma,5259,1475.0,5603.0
2026-01-05,1,2026,Maharashtra,  Respiratory  ,Airovent,Pulmovia Therapeutics,2372,583.0,2883.0
2026-01-05,1,2026,KERALA,  Respiratory  ,Airovent,Pulmovia Therapeutics,4414,1184.0,5234.0
2026-01-05,1,2026,Gujarat,Cardiology,Vascolin,Zenova Biosciences,3554,917.0,3894.0
2026-01-05,1,2026,MAHARASHTRA,Cardiology,Cordamet,Meditrix Labs,5505,1103.0,6613.0
2026-01-05,1,2026,  Andhra Pradesh  ,Diabetes,Glucotend,Glucera Health,2349,605.0,2476.0
2026-01-05,1,2026,rajasthan,  Diabetes  ,Insulyn,Insulara Biotech,1804,440.0,2089.0
2026-01-05,1,2026,gujarat,Cardiology,Cardivex,Corvyx Pharma,4461,1131.0,5435.0
2026-01-05,1,2026,rajasthan,  Respiratory  ,Airovent,Pulmovia Therapeutics,3665,1139.0,4492.0
2026-01-05,1,2026,WEST BENGAL,RESPIRATORY,Airovent,Pulmovia Therapeutics,1717,443.0,1856.0
2026-01-05,1,2026,Tamilnadu,CARDIOLOGY,Vascolin,Zenova Biosciences,2363,710.0,2729.0
2026-01-05,1,2026,  Gujarat  ,Respiratory,Airovent,Pulmovia Therapeutics,4628,1382.0,5404.0
2026-01-05,1,2026,delhi,  Respiratory  ,Respivan,Aerovant Pharma,2830,774.0,2995.0
2026-01-05,1,2026,maharashtra,  Respiratory  ,Respivan,Aerovant Pharma,5964,1889.0,7359.0
2026-01-05,1,2026,West Bengal,Diabetes,Metforal,Novanta Pharma,5599,1162.0,5892.0
2026-01-05,1,2026,Kerala,  Diabetes  ,Metforal,Novanta Pharma,1893,395.0,2204.0
2026-01-05,1,2026,maharashtra,Diabetes,Insulyn,Insulara Biotech,4006,1013.0,4602.0
2026-01-05,1,2026,  Karnataka  ,Diabetes,Glucotend,Glucera Health,4972,1150.0,5247.0
2026-01-05,1,2026,Maharashtra,Respiratory,Respivan,,1962,536.0,2190.0
2026-01-05,1,2026,  Tamil Nadu  ,RESPIRATORY,Bronchel,Breathex Labs,1504,393.0,1726.0
2026-01-05,1,2026,Karnatka,diabetes,Glucotend,Glucera Health,2238,678.0,2627.0
2026-01-05,1,2026,Gujarat,  Cardiology  ,Cardivex,Corvyx Pharma,3851,1124.0,4076.0
2026-01-05,1,2026,GUJARAT,diabetes,Glucotend,Glucera Health,1691,484.0,2028.0
2026-01-05,1,2026,DELHI,  Cardiology  ,Vascolin,Zenova Biosciences,1795,562.0,2235.0
2026-01-05,1,2026,MAHARASHTRA,  Cardiology  ,Cordamet,Meditrix Labs,3590,1034.0,3843.0
2026-01-05,1,2026,DELHI,Diabetes,Glucotend,Glucera Health,2330,719.0,2573.0
2026-01-05,1,2026,GUJARAT,Diabetes,Glucotend,Glucera Health,2624,870.0,3006.0
2026-01-05,1,2026,DELHI,Cardiology,Vascolin,Zenova Biosciences,2291,613.0,2529.0
2026-01-05,1,2026,AndhraPradesh,Diabetes,Glucotend,Glucera Health,2818,732.0,3511.0
2026-01-05,1,2026,  Kerala  ,cardiology,Vascolin,Zenova Biosciences,4147,1104.0,5096.0
2026-01-05,1,2026,Gujarat,diabetes,Metforal,Novanta Pharma,1860,382.0,2274.0
2026-01-05,1,2026,Rajasthan,Cardiology,Vascolin,Zenova Biosciences,2015,575.0,2326.0
2026-01-05,1,2026,Karnataka,Respiratory,Airovent,Pulmovia Therapeutics,3120,1060.0,3489.0
2026-01-05,1,2026,  Maharashtra  ,respiratory,Bronchel,Breathex Labs,4189,1075.0,4883.0
2026-01-05,1,2026,  Gujarat  ,Respiratory,Respivan,Aerovant Pharma,5981,1749.0,7323.0
2026-01-05,1,2026,maharashtra,Cardiology,Cordamet,Meditrix Labs,2153,735.0,2428.0
2026-01-05,1,2026,DELHI,CARDIOLOGY,Vascolin,Zenova Biosciences,5943,1995.0,6261.0
2026-01-05,1,2026,Tamil Ndu,Respiratory,Bronchel,Breathex Labs,5752,1656.0,6621.0
2026-01-05,1,2026,andhra pradesh,RESPIRATORY,Airovent,Pulmovia Therapeutics,4931,1661.0,5290.0
2026-01-05,1,2026,telangana,CARDIOLOGY,Cordamet,Meditrix Labs,1688,589.0,2031.0
2026-01-05,1,2026,KERALA,respiratory,Bronchel,Breathex Labs,4668,1245.0,5104.0
2026-01-05,1,2026,  West Bengal  ,Diabetes,Insulyn,Insulara Biotech,4750,1506.0,5182.0
2026-01-05,1,2026,Kerala,  Respiratory  ,Respivan,Aerovant Pharma,5376,1332.0,5991.0
2026-01-05,1,2026,delhi,diabetes,Glucotend,Glucera Health,3692,1045.0,4230.0
2026-01-05,1,2026,telangana,Cardiology,Vascolin,Zenova Biosciences,2765,708.0,3420.0
2026-01-05,1,2026,TELANGANA,RESPIRATORY,Respivan,Aerovant Pharma,3066,741.0,3810.0
2026-01-05,1,2026,  Karnataka  ,CARDIOLOGY,Vascolin,Zenova Biosciences,5354,1547.0,6012.0
2026-01-05,1,2026,Maharashtra,Respiratory,Airovent,Pulmovia Therapeutics,1655,507.0,2062.0
2026-01-05,1,2026,delhi,respiratory,Respivan,Aerovant Pharma,2671,677.0,3073.0
2026-01-05,1,2026,KERALA,diabetes,Metforal,Novanta Pharma,3470,1201.0,3760.0
2026-01-05,1,2026,Andhra Pradesh,Diabetes,Insulyn,Insulara Biotech,2709,660.0,3152.0
2026-01-05,1,2026,kerala,  Diabetes  ,Metforal,Novanta Pharma,4540,1091.0,5452.0
2026-01-05,1,2026,AndhraPradesh,Respiratory,Respivan,Aerovant Pharma,5581,1638.0,6213.0
2026-01-05,1,2026,GUJARAT,  Cardiology  ,Vascolin,Zenova Biosciences,2897,917.0,3344.0
2026-01-05,1,2026,Rajasthan,Respiratory,Bronchel,Breathex Labs,2434,589.0,2759.0
2026-01-05,1,2026,TN,Diabetes,Insulyn,Insulara Biotech,5619,1256.0,6906.0
2026-01-05,1,2026,Maharashtra,Respiratory,Respivan,Aerovant Pharma,4563,1269.0,4882.0
2026-01-05,1,2026,KERALA,Cardiology,Vascolin,Zenova Biosciences,3354,808.0,3622.0
2026-01-05,1,2026,KARNATAKA,Cardiology,Vascolin,,4062,1324.0,4860.0
2026-01-05,1,2026,GUJARAT,respiratory,Airovent,Pulmovia Therapeutics,5720,1197.0,6732.0
2026-01-05,1,2026,Delhi,DIABETES,Glucotend,Glucera Health,4249,1416.0,4632.0
2026-01-05,1,2026,rajasthan,diabetes,Metforal,Novanta Pharma,5816,1770.0,6427.0
2026-01-05,1,2026,  Maharashtra  ,diabetes,Metforal,Novanta Pharma,2724,608.0,3286.0
2026-01-05,1,2026,Gujarat,diabetes,Glucotend,Glucera Health,5664,1464.0,6324.0
2026-01-05,1,2026,West Bengal,  Respiratory  ,Airovent,Pulmovia Therapeutics,3219,1059.0,3400.0
2026-01-05,1,2026,kerala,  Cardiology  ,Cordamet,Meditrix Labs,2301,776.0,2819.0
2026-01-05,1,2026,  Delhi  ,RESPIRATORY,Airovent,Pulmovia Therapeutics,4162,969.0,4912.0
2026-01-05,1,2026,  Delhi  ,DIABETES,Insulyn,Insulara Biotech,3752,1090.0,4255.0
2026-01-05,1,2026,TELANGANA,  Diabetes  ,Metforal,Novanta Pharma,2853,819.0,3024.0
2026-01-05,1,2026,TN,Respiratory,Airovent,Pulmovia Therapeutics,4247,1481.0,4786.0
2026-01-05,1,2026,Maharashtra,  Cardiology  ,Cordamet,Meditrix Labs,3967,1352.0,4713.0
2026-01-05,1,2026,Delhi,  Diabetes  ,Glucotend,Glucera Health,2265,554.0,2702.0
2026-01-05,1,2026,  Karnataka  ,  Cardiology  ,Vascolin,Zenova Biosciences,5486,1098.0,6416.0
2026-01-05,1,2026,,Diabetes,Insulyn,Insulara Biotech,2727,829.0,3404.0
2026-01-05,1,2026,MAHARASHTRA,  Cardiology  ,Cardivex,Corvyx Pharma,3207,898.0,3727.0
2026-01-05,1,2026,  Karnataka  ,CARDIOLOGY,Cordamet,Meditrix Labs,4821,1128.0,5129.0
2026-01-05,1,2026,Karnatka,diabetes,Metforal,Novanta Pharma,3547,749.0,3773.0
2026-01-05,1,2026,tamil nadu,CARDIOLOGY,Cardivex,Corvyx Pharma,5406,1787.0,6228.0
2026-01-05,1,2026,RAJASTHAN,  Respiratory  ,Airovent,Pulmovia Therapeutics,1622,516.0,1924.0
2026-01-05,1,2026,Delhi,  Respiratory  ,Bronchel,Breathex Labs,5229,1458.0,6097.0
2026-01-05,1,2026,andhra pradesh,  Diabetes  ,Metforal,,3282,1138.0,3920.0
2026-01-05,1,2026,Tamilnadu,cardiology,Cordamet,Meditrix Labs,5320,1838.0,5729.0
2026-01-05,1,2026,rajasthan,Cardiology,Vascolin,Zenova Biosciences,1758,518.0,2167.0
2026-01-05,1,2026,  Delhi  ,  Respiratory  ,Bronchel,Breathex Labs,4263,917.0,5220.0
2026-01-05,1,2026,gujarat,diabetes,Insulyn,Insulara Biotech,5128,1693.0,5500.0
2026-01-05,1,2026,Maharashtra,Diabetes,Insulyn,Insulara Biotech,3085,897.0,3733.0
2026-01-05,1,2026,  Tamil Nadu  ,  Diabetes  ,Glucotend,Glucera Health,3964,1071.0,4349.0
2026-01-05,1,2026,Tamil Ndu,  Cardiology  ,Vascolin,Zenova Biosciences,3424,763.0,3969.0
2026-01-05,1,2026,delhi,DIABETES,Insulyn,Insulara Biotech,5141,1568.0,5869.0
2026-01-05,1,2026,Tamilnadu,  Diabetes  ,Glucotend,Glucera Health,1661,475.0,1959.0
2026-01-05,1,2026,KERALA,  Cardiology  ,Cardivex,Corvyx Pharma,5654,1898.0,6296.0
2026-01-05,1,2026,  Rajasthan  ,RESPIRATORY,Respivan,Aerovant Pharma,3883,1255.0,4654.0
2026-01-05,1,2026,telangana,Diabetes,Metforal,Novanta Pharma,1541,317.0,1841.0
2026-01-05,1,2026,Karnataka,  Cardiology  ,Cardivex,Corvyx Pharma,4271,949.0,4987.0
2026-01-05,1,2026,Andhra Pradesh,diabetes,Insulyn,Insulara Biotech,5510,1553.0,6491.0
2026-01-05,1,2026,WEST BENGAL,diabetes,Metforal,Novanta Pharma,2143,647.0,2462.0
2026-01-05,1,2026,Telangana,Respiratory,Respivan,Aerovant Pharma,2210,554.0,2738.0
2026-01-05,1,2026,rajasthan,respiratory,Airovent,Pulmovia Therapeutics,4104,888.0,4890.0
2026-01-05,1,2026,Gujarat,CARDIOLOGY,Cardivex,Corvyx Pharma,4695,1587.0,5772.0
2026-01-05,1,2026,  Gujarat  ,  Diabetes  ,Metforal,Novanta Pharma,2479,743.0,2761.0
2026-01-05,1,2026,  West Bengal  ,CARDIOLOGY,Vascolin,Zenova Biosciences,3332,1137.0,3572.0
2026-01-05,1,2026,,DIABETES,Insulyn,Insulara Biotech,3268,1120.0,3700.0
2026-01-05,1,2026,MAHARASHTRA,  Diabetes  ,Metforal,Novanta Pharma,4129,1211.0,5112.0
2026-01-05,1,2026,tamil nadu,cardiology,Cardivex,,5648,1471.0,6476.0
2026-01-05,1,2026,Kerala,CARDIOLOGY,Cardivex,Corvyx Pharma,5265,1347.0,6519.0
2026-01-05,1,2026,maharashtra,cardiology,Vascolin,Zenova Biosciences,4344,960.0,5103.0
2026-01-05,1,2026,KARNATAKA,RESPIRATORY,Bronchel,Breathex Labs,3592,1149.0,4147.0
2026-01-05,1,2026,W. Bengal,respiratory,Respivan,,2763,588.0,3125.0
2026-01-05,1,2026,gujarat,cardiology,Cardivex,Corvyx Pharma,3608,1190.0,4466.0
2026-01-05,1,2026,Telangana,cardiology,Cardivex,Corvyx Pharma,2865,623.0,3307.0
2026-01-05,1,2026,  Karnataka  ,diabetes,Glucotend,Glucera Health,4685,1199.0,5379.0
2026-01-05,1,2026,TELANGANA,Respiratory,Airovent,Pulmovia Therapeutics,1833,384.0,2025.0
2026-01-05,1,2026,delhi,CARDIOLOGY,Cordamet,Meditrix Labs,3858,1064.0,4180.0
2026-01-05,1,2026,Karnataka,  Diabetes  ,Metforal,Novanta Pharma,2496,655.0,2771.0
2026-01-05,1,2026,andhra pradesh,cardiology,Cardivex,Corvyx Pharma,5454,1837.0,6177.0
2026-01-05,1,2026,  West Bengal  ,DIABETES,Metforal,Novanta Pharma,2233,529.0,2527.0
2026-01-05,1,2026,Tamil Ndu,RESPIRATORY,Airovent,Pulmovia Therapeutics,5707,1806.0,6057.0
2026-01-05,1,2026,Gujarat,DIABETES,Insulyn,Insulara Biotech,1938,550.0,2110.0
2026-01-05,1,2026,West Bengal,Respiratory,Airovent,Pulmovia Therapeutics,5308,1286.0,5697.0
2026-01-05,1,2026,WEST BENGAL,Respiratory,Airovent,Pulmovia Therapeutics,2417,668.0,2784.0
2026-01-05,1,2026,RAJASTHAN,DIABETES,Insulyn,Insulara Biotech,5485,1293.0,6563.0
2026-01-05,1,2026,Andhra Pradesh,  Cardiology  ,Cardivex,,1642,331.0,1858.0
2026-01-05,1,2026,Karnataka ,CARDIOLOGY,Cordamet,Meditrix Labs,3560,1100.0,3963.0
2026-01-05,1,2026,West Bengal,Cardiology,Vascolin,Zenova Biosciences,4423,1539.0,4800.0
2026-01-05,1,2026,  Karnataka  ,Diabetes,Metforal,Novanta Pharma,3140,767.0,3480.0
2026-01-05,1,2026,TELANGANA,Cardiology,Vascolin,Zenova Biosciences,5255,1080.0,6471.0
2026-01-05,1,2026,West Bengal,  Respiratory  ,Airovent,,2992,952.0,3397.0
2026-01-05,1,2026,Karnataka ,  Respiratory  ,Airovent,Pulmovia Therapeutics,4180,922.0,4854.0
2026-01-05,1,2026,,respiratory,Respivan,Aerovant Pharma,4685,1353.0,5386.0
2026-01-05,1,2026,Telangana,Diabetes,Metforal,Novanta Pharma,5068,1532.0,6072.0
2026-01-05,1,2026,  Delhi  ,CARDIOLOGY,Cordamet,Meditrix Labs,4669,1040.0,5031.0
2026-01-05,1,2026,Karnataka,diabetes,Glucotend,,4151,1422.0,4424.0
2026-01-05,1,2026,TN,cardiology,Cordamet,Meditrix Labs,4633,1402.0,5237.0
2026-01-05,1,2026,Delhi,Cardiology,Cordamet,Meditrix Labs,3513,1180.0,4279.0
2026-01-05,1,2026,Delhi,diabetes,Insulyn,Insulara Biotech,3274,1113.0,3549.0
2026-01-05,1,2026,rajasthan,RESPIRATORY,Bronchel,Breathex Labs,4981,1101.0,5475.0
2026-01-05,1,2026,delhi,diabetes,Insulyn,Insulara Biotech,5367,1623.0,6656.0
2026-01-05,1,2026,Tamil Nadu,Cardiology,Vascolin,Zenova Biosciences,4954,1535.0,5255.0
